site_name,site_id,latitude,longitude,entity_id,entity_name,sample_id,depth_sample,interp_age,d13C_measurement
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391476,620.23,10513.7,-5.617093976
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391477,620.73,10521.1,-6.60527638
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391478,621.23,10528.4,-6.043458785
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391479,621.73,10535.8,-6.071641189
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391480,622.23,10543,-6.489823594
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391481,622.73,10550.2,-5.728005998
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391482,623.23,10557.4,-5.276188403
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391483,623.73,10564.4,-5.154370808
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391484,624.23,10571.4,-5.842553212
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391485,624.73,10578.4,-6.360735617
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391486,627.23,10611.7,-6.087960849
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391487,627.73,10618.1,-6.036143253
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391488,628.23,10624.4,-6.244325658
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391489,628.73,10630.9,-6.292508062
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391490,629.23,10637.5,-5.940690467
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391491,629.73,10644.2,-6.208872872
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391492,630.23,10651.1,-6.177055276
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391493,630.73,10658.1,-5.855237681
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391494,631.23,10665.3,-5.853420085
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391495,631.73,10672.5,-6.14160249
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391496,632.23,10679.9,-6.759784894
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391497,632.73,10687.4,-6.467967299
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391498,633.23,10695,-6.696149703
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391499,633.73,10702.7,-6.944332108
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391500,634.23,10710.5,-6.922514512
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391501,634.73,10718.4,-6.870696917
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391502,635.23,10726.3,-6.798879321
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391503,635.73,10734.3,-5.687061726
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391504,636.23,10742.4,-5.155244131
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391505,636.73,10750.5,-5.603426535
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391506,637.23,10758.7,-5.58160894
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391507,637.73,10766.9,-5.449791344
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391508,638.73,10783.4,-6.076156153
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391509,639.23,10791.7,-6.114338558
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391510,642.23,10841.6,-6.117984568
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391511,642.73,10849.9,-5.929583333
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391512,643.23,10858.1,-6.321182099
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391513,643.73,10866.3,-6.072780864
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391514,644.23,10874.5,-6.09437963
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391515,644.73,10882.6,-6.115978395
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391516,645.23,10890.6,-6.21757716
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391517,645.73,10898.6,-6.609175926
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391518,646.23,10906.5,-6.670774691
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391519,646.73,10914.3,-6.672373457
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391520,647.23,10922.1,-6.703972222
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391521,647.73,10929.7,-6.655570988
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391522,648.23,10937.3,-6.627169753
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391523,648.73,10944.7,-6.788768519
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391524,649.23,10952.1,-6.320367284
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391525,649.73,10959.3,-6.081966049
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391526,650.23,10966.4,-6.293564815
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391527,650.73,10973.3,-6.41516358
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391528,651.23,10980.2,-6.146762346
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391529,651.73,10986.8,-6.288361111
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391530,652.23,10993.4,-6.229959877
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391531,652.73,10999.7,-5.981558642
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391532,653.23,11005.9,-6.193157407
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391533,653.73,11012.1,-6.114756173
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391534,654.23,11018.2,-6.216354938
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391535,654.73,11024.3,-6.437953704
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391536,655.23,11030.4,-6.349552469
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391537,655.73,11036.4,-6.341151235
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391538,656.23,11042.5,-6.02275
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391539,656.73,11048.5,-6.274348765
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391540,657.23,11054.5,-5.245947531
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391541,657.73,11060.5,-5.687546296
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391542,658.23,11066.4,-6.479145062
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391543,658.73,11072.4,-6.130743827
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391544,659.23,11078.4,-5.162342593
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391545,659.73,11084.4,-5.703941358
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391546,660.23,11090.5,-5.765540123
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391547,660.73,11096.5,-6.257138889
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391548,661.23,11102.5,-5.778737654
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391549,661.73,11108.6,-5.70033642
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391550,662.23,11114.7,-5.051935185
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391551,662.73,11120.8,-4.643533951
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391552,663.23,11127,-4.595132716
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391553,663.73,11133.2,-4.966731481
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391554,664.23,11139.5,-5.528330247
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391555,664.73,11145.8,-5.389929012
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391556,665.23,11152.1,-5.491527778
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391557,665.73,11158.5,-5.623126543
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391558,666.23,11165,-5.614725309
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391559,666.73,11171.5,-5.566324074
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391560,667.23,11178.1,-6.50792284
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391561,667.73,11184.8,-6.729521605
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391562,668.23,11191.5,-6.91112037
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391563,668.73,11198.3,-6.872719136
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391564,669.23,11205.2,-6.694317901
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391565,669.73,11212.2,-5.545916667
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391566,670.23,11219.2,-5.617515432
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391567,670.73,11226.4,-5.959114198
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391568,671.23,11233.7,-5.290712963
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391569,671.73,11241,-5.312311728
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391570,673.73,11271.5,-5.785143101
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391571,674.23,11279.4,-6.693802859
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391572,674.73,11287.5,-7.012462617
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391573,675.23,11295.7,-5.941122374
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391574,675.73,11304,-6.069782132
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391575,676.23,11312.4,-6.33844189
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391576,676.73,11321,-5.897101648
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391577,677.23,11329.7,-5.275761406
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391578,677.73,11338.6,-4.674421164
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391579,678.23,11347.9,-5.483080922
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391580,678.73,11359.4,-4.50174068
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391581,679.23,11373.2,-4.920400438
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391582,679.73,11388.9,-4.569060196
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391583,680.23,11406.4,-5.547719954
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391584,680.73,11425.2,-6.416379712
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391585,681.23,11445.2,-6.53503947
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391586,681.73,11465.8,-6.663699228
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391587,682.23,11487,-6.582358986
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391588,682.73,11508.3,-6.811018744
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391589,683.23,11529.4,-7.049678502
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391590,683.73,11550.1,-6.09833826
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391591,684.23,11570,-5.916998018
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391592,684.73,11588.8,-5.795657776
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391593,685.23,11606.5,-5.894317534
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391594,685.73,11624.5,-6.122977292
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391595,686.23,11643.3,-6.55163705
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391596,686.73,11662.6,-5.790296808
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391597,687.23,11682.5,-5.208956566
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391598,687.73,11702.8,-5.137616324
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391599,688.23,11723.6,-6.486276082
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391600,688.73,11744.8,-5.884935839
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391601,689.23,11766.4,-5.403595597
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391602,689.73,11788.2,-5.572255355
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391603,690.23,11810.3,-5.130915113
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391604,690.73,11832.6,-5.289574871
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391605,691.23,11855,-5.068234629
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391606,691.73,11877.4,-5.716894387
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391607,692.23,11899.9,-6.195554145
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391608,692.73,11922.4,-5.454213903
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391609,693.23,11944.8,-4.372873661
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391610,693.73,11967.1,-4.061533419
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391611,694.23,11989.2,-4.150193177
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391612,694.73,12011.1,-3.918852935
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391613,695.23,12032.7,-4.177512693
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391614,695.73,12054,-4.136172451
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391615,696.23,12074.8,-4.604832209
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391616,696.73,12095.3,-4.873491967
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391617,697.23,12115.2,-4.912151725
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391618,697.73,12134.7,-5.180811483
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391619,698.23,12153.6,-5.259471241
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391620,698.73,12173.2,-4.848130999
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391621,699.23,12193.6,-4.216790757
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391622,699.73,12214.5,-4.115450515
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391623,700.23,12235.9,-4.244110273
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391624,700.73,12257.8,-3.612770031
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391625,701.23,12279.9,-3.571429789
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391626,701.73,12302.1,-4.180089547
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391627,702.23,12324.4,-3.058749304
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391628,702.73,12346.7,-3.137409062
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391629,706.7,12508.1,-3.682880208
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391630,707.17,12523.8,-3.092590625
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391631,707.64,12538.6,-3.322301042
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391632,708.11,12552.2,-3.522011458
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391633,708.58,12564.5,-2.721721875
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391634,709.05,12575.6,-3.251432292
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391635,709.52,12586.1,-3.311142708
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391636,709.99,12596.6,-4.510853125
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391637,710.46,12607,-5.070563542
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391638,710.93,12617.3,-5.270273958
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391639,711.4,12627.6,-4.879984375
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391640,711.87,12637.8,-4.369694792
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391641,712.34,12647.9,-4.969405208
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391642,712.81,12657.9,-4.109115625
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391643,713.28,12667.8,-4.998826042
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391644,713.75,12677.6,-4.948536458
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391645,714.22,12687.2,-4.708246875
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391646,714.69,12696.7,-4.827957292
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391647,715.16,12706.1,-4.537667708
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391648,715.63,12715.4,-3.847378125
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391649,716.1,12724.5,-3.567088542
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391650,716.57,12733.4,-2.786798958
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391651,717.04,12742.1,-3.136509375
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391652,717.51,12750.7,-4.846219792
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391653,717.98,12759,-5.065930208
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391654,718.45,12767.2,-5.445640625
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391655,718.92,12775.1,-5.815351042
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391656,719.39,12782.8,-5.035061458
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391657,719.86,12790.3,-4.854771875
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391658,720.33,12797.6,-4.704482292
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391659,720.8,12804.6,-4.894192708
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391660,721.27,12811.4,-4.603903125
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391661,721.74,12817.9,-4.153613542
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391662,722.21,12824.1,-4.073323958
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391663,722.68,12830,-4.963034375
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391664,723.15,12835.7,-5.102744792
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391665,723.62,12841,-4.922455208
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391666,724.09,12846.1,-4.152165625
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391667,724.56,12850.8,-5.691876042
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391668,725.03,12855.2,-4.191586458
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391669,725.5,12859.4,-7.181296875
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391670,725.97,12863.5,-4.671007292
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391671,726.44,12867.6,-6.680717708
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391672,726.91,12871.6,-7.200428125
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391673,727.38,12875.5,-7.060138542
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391674,727.85,12879.3,-7.199848958
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391675,728.32,12883.1,-6.819559375
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391676,728.79,12886.8,-6.689269792
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391677,729.26,12890.5,-6.958980208
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391678,729.73,12894,-5.618690625
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391679,730.2,12897.6,-6.228401042
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391680,730.67,12901.1,-5.758111458
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391681,731.14,12904.5,-5.827821875
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391682,731.61,12907.9,-5.327532292
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391683,732.08,12911.2,-5.437242708
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391684,732.55,12914.5,-6.046953125
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391685,737.9,12950,-6.045541274
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391686,738.4,12953.2,-6.027701283
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391687,738.9,12956.4,-5.729861292
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391688,739.4,12959.6,-6.432021301
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391689,739.9,12962.8,-6.01418131
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391690,740.4,12966,-5.816341319
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391691,740.9,12969.2,-5.528501328
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391692,741.4,12972.4,-5.600661337
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391693,741.9,12975.6,-5.632821346
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391694,742.4,12978.9,-6.094981355
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391695,742.9,12982.1,-5.927141364
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391696,743.4,12985.4,-6.149301373
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391697,743.9,12988.7,-5.431461382
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391698,744.4,12992,-5.283621392
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391699,744.9,12995.4,-5.495781401
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391700,745.4,12998.8,-4.85794141
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391701,745.9,13002.2,-4.620101419
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391702,746.4,13005.7,-5.202261428
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391703,746.9,13009.2,-5.624421437
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391704,747.4,13012.8,-5.526581446
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391705,747.9,13016.4,-5.528741455
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391706,748.4,13020.1,-7.440901464
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391707,748.9,13023.9,-6.863061473
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391708,749.4,13027.7,-5.485221482
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391709,749.9,13031.5,-4.827381491
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391710,750.4,13035.5,-4.7795415
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391711,750.9,13039.5,-4.691701509
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391712,751.4,13043.5,-4.863861518
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391713,751.9,13047.7,-4.706021527
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391714,752.4,13051.9,-4.388181537
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391715,752.9,13056.2,-4.170341546
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391716,753.4,13060.6,-4.182501555
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391717,753.9,13065.1,-4.694661564
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391718,754.4,13069.7,-5.616821573
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391719,754.9,13074.4,-6.038981582
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391720,755.4,13079.2,-5.141141591
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391721,755.9,13084,-5.5633016
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391722,756.4,13089.2,-5.075461609
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391723,756.9,13094.8,-5.067621618
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391724,757.4,13100.9,-5.269781627
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391725,757.9,13107.5,-5.631941636
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391726,758.4,13114.5,-5.624101645
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391727,758.9,13121.9,-5.066261654
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391728,759.4,13129.7,-4.968421663
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391729,759.9,13137.9,-5.050581672
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391730,760.4,13146.4,-5.662741682
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391731,760.9,13155.2,-4.504901691
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391732,761.4,13164.3,-5.1470617
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391733,761.9,13173.7,-5.279221709
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391734,762.4,13183.3,-4.571381718
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391735,762.9,13193.2,-5.073541727
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391736,763.4,13203.2,-4.565701736
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391737,763.9,13213.4,-4.577861745
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391738,764.4,13223.7,-5.610021754
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391739,764.9,13234.1,-6.102181763
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391740,765.4,13244.7,-6.724341772
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391741,765.9,13255.3,-7.016501781
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391742,766.4,13265.9,-5.43866179
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391743,766.9,13276.6,-4.880821799
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391744,767.4,13287.2,-6.252981808
